"","X","Brent","M2","USD_RUR","Construction_real_index","Construction_nominal_value","IPC","ICP_prom","Index_prom_O2","Index_dobycha_O2","Index_obrab_O2","Index_energy_O2","Index_water_O2","Index_prom_O1","Index_dobycha_O1","Index_obrab_O1","Index_energy_water_O1","Index_roznica","Roznica_current","Pay_service_to_prev_y","Pay_service_to_prev_period","Opt_current","Budget_in","Tax_pi","Tax_ndfl","Tax_nds","Tax_ndpi","Insurance","Budget_out","Out_general","Out_defense","Out_economy","Out_educ","Out_soc","Budget_in_r","Tax_pi_r","Tax_ndfl_r","Tax_nds_r","Tax_ndpi_r","Insurance_r","Budget_out_r","Out_general_r","Out_defense_r","Out_economy_r","Out_educ_r","Out_soc_r","INDEXDefl"
"126","2014m2",109.333027988005,30233.0605255503,35.5697044426243,416.250491004221,493.134407238368,100.572596848369,99.6,111.980608146168,101.14536506747,128.345194736273,75.8483913676732,106.972738041726,152.599295840405,138.474096114877,196.56909637106,77.8525060898348,319.274026504423,2092.75299548045,101.498214285714,100.679816058119,3854.03452250965,2226778604112.03,218991227661.274,217585155923.929,169184134105.883,247453811961.069,390042126101.875,2606056597079.92,151705178633.429,585931072243.227,293502232092.226,251494093837.296,691397619677.452,1952306747468.53,167097735613.006,181808891907.903,155846479067.95,207037585625.806,328476076661.175,1874897210528.06,129544112571,432194419522.811,248388011809.641,210236384311.016,580330785703.212,119.037287099561
"127","2014m3",107.370673800554,29645.9612866262,36.3691908733447,419.608169848188,498.236202052083,100.916125164342,102.3,111.873329663959,100.486427041724,126.672758954332,74.3543566188771,105.950343517592,152.323350925776,138.540028304195,196.903991926263,76.2324485116291,322.732579669019,2130.77932017069,101.469916996325,100.029318410849,3831.47131553377,2039599830825.69,162824771217.51,219201209428.97,172882241237.763,240682771532.229,390532531712.395,2123208078301.61,132763577234.755,257919280019.938,290209168570.341,247164690925.222,602128112574.287,1780786030038.27,156905566379.574,181905254216.041,136175146333.773,201149811791.048,324807370458.794,1810368696071.39,106695429089,223117448769.886,241428061384.854,207620863951.793,550431384395.612,120.047022312104
"128","2014m4",105.308207028494,29949.2391720782,36.350627132324,420.756317718246,502.23863541631,100.973570730067,100.7,112.242173299476,100.656056830209,127.339257964599,73.7868215284999,104.881360993084,154.256032279829,139.167018513957,198.934998411743,76.6328289309311,321.93385536462,2141.65703930327,100.122542706942,100.4292428192,3927.0414876654,2228295245112.18,220312866251.407,219543072705.686,194159869467.677,256871767299.373,391400738163.202,2143110762352.48,132254712604.039,167867546038.133,296510901109.8,255333236020.668,695869707942.242,1830784288274.85,153350939271.541,181812306757.93,152432406346.472,212956362549.562,325481046665.965,1781658148490.07,110345220234,142957310168.593,246148264677.277,209289008137.006,576216350947.324,121.144461635285
"129","2014m5",107.593387080518,30071.9229991627,35.327769961136,417.523151960819,505.548589176418,100.923924471978,100.4,112.363691085768,102.091968641458,126.877112000829,74.4270737920868,103.980622355545,154.811453989061,139.621454940836,199.816111919852,77.4932995482595,321.274859310587,2155.01358168321,101.05724961114,99.8049902476265,3944.52653686199,2238734366639.85,176615418684.917,221619101783.156,190752434784.909,256781234656.055,392274126598.681,2164257096385.87,125070429635.72,168454027037.416,301310129231.023,255030163913.308,711911218258.535,1852287044317.23,157075908197.881,181749064751.953,168277711873.309,204446292675.433,320476256044.239,1823045325875.63,102899974427,142233153507.186,248112832790.373,207865609561.678,576963025880.538,122.213939923225
"130","2014m6",109.299810382828,30252.5304302809,34.4516395239016,418.032906011238,509.850597642319,100.747644900217,100.8,112.45640952373,102.432370212157,126.830804492491,74.2286776494249,103.261717153513,153.541126228554,139.727885684447,196.736410975917,77.3188713715207,320.722984783935,2166.49643446302,101.02137516118,100.008016205071,3881.47864612992,2181152331328.64,194693573642.083,222397214065.819,187670568587.602,242527927308.828,395408018988.131,2157610662679.53,136038106839.401,168702142952.309,301226410865.116,250756315803.351,716451450195.701,1724393705074.57,160953533277.17,181838780801.363,146432604661.823,201822819867.823,322152599614.286,1806827514769.78,107607521077,138240068558.99,245905918853.085,205304397013.481,578126988241.793,123.136101758255
"131","2014m7",102.46872615984,30568.5722385833,36.0810361466822,417.370756569222,513.253548907806,100.489407603918,101.6,112.569380350962,101.822356540267,126.911044670423,74.1062962183302,102.360363379798,154.159878190786,138.887331594063,198.532292736201,77.622191539347,321.26464740473,2183.55291974626,100.692063691308,100.265714081686,3958.536178031,2178357413919.9,234011981158.064,222022311121.797,177985020352.307,239927531289.692,396132006479.029,2189913741689.99,135660511584.009,170528849381.827,296977076674.115,253458726523.649,726692348466.116,1756640771444.11,169662898270.664,181744890260.379,131041547903.921,196945123436.339,319283065765.002,1804031400403.27,113824139783,142684972268.631,238931131269.9,204197273360.12,587034792705.317,123.702008101358
"132","2014m8",100.630039277553,30886.7571296634,36.9834976792684,415.556598932552,513.836268685634,100.665605716352,100,112.527777905883,101.909500808279,126.222529486524,74.1293241912963,101.573238919633,153.542739895953,139.496763666864,196.496422647168,77.6333368411407,321.520041129853,2201.48014732559,102.015780702115,100.738773161135,3927.537226091,2207479660659.57,213208581610.618,223965030441.854,174764326921.454,236244940133.837,399499606176.95,2182982394769.88,134417371455.35,172327580588.085,290281823499.577,255062375023.743,723297060286.11,1761133199618.49,165333593730.546,181792574318.801,145812486819.643,186876931928.018,319917817802.677,1806472779176.79,102278635936,139352894124.399,228686476093.629,202670798388.709,573949183234.895,124.468385715711
"133","2014m9",95.4548546880183,31098.3963809746,40.0525665981136,407.279276236705,505.623080370552,100.889635704912,99.2,112.68922011366,101.880337267703,126.641434946814,74.8225811160872,100.832365910595,154.478435389865,140.044963209058,197.957312240928,77.5460072574235,322.046221299791,2219.25764746612,101.247614721848,99.9415643714743,3956.59626169866,2172914651748.68,188249816583.227,224758537114.8,186189828727.993,234243368820.285,399160166536.206,2207723359111.47,131638851856.352,177420445301.97,306723357933.381,252853711985.293,728373105050.901,1746650506110.68,157589179521.448,181659529457.38,163887799865.569,184075556552.181,313762032196.877,1819224997741.58,105567035771,155994622787.819,243728249889.863,200138458918.95,574993000596.98,125.516976718992
"134","2014m10",86.907773625164,31313.3881583074,43.9722392403599,405.599455044578,505.446309334293,100.811454617039,100.3,112.883967871832,102.000409260874,126.143944508015,75.3910321318241,100.061785277932,154.419898902725,139.702856680397,197.912471305699,78.4355584140812,323.6019956005,2239.26469283291,101.872587632346,99.8290317179523,4032.63764782587,2181368546839.19,170990915717.187,227520966708.294,177668431122.309,232494890435.22,404980008470.382,2236358111574.74,145448636295.312,175305730229.709,309584995795.406,256800567819.806,774830651661.491,1668322532277.37,155094851606.456,182195651170.525,114973387166.212,184529879975.26,317501800457.146,1826946465976.35,118226005194,138397268916.954,244152645272.18,199477345689.27,601202477240.513,126.48332541008
"135","2014m11",71.421722378646,31509.4541313355,47.5541685219204,398.746873465777,505.100635135933,101.209492805276,99.5,112.874564144034,102.781049972541,124.275702589623,75.1131522181354,99.4935653667607,153.348352046359,140.759789994093,194.445988154041,78.8524570463534,325.62096825094,2273.36283699879,102.380377453538,100.29648973222,4087.56743540807,2177113412327.68,201216978057.287,225613797068.529,194641145232.286,226693629298.972,400480877557.211,2198034660499.74,137917706277.446,173797325413.617,296038778270.496,256847361933.043,708739138821.273,1722890340516.47,165306676378.205,181496539926.664,167477206543.593,183703391538.557,307324364334.367,1772964892613.58,101537832842,137667002577.579,225830489277.751,197067202971.65,549457475711.312,127.908641605484
"136","2014m12",61.5757121078265,30788.9690659188,54.4450424637725,394.011334180286,497.724479271454,102.511940061046,100.8,113.2376084893,103.661910607351,127.253771310407,76.1157573061751,106.702635535355,155.117248294108,140.751703196359,198.094245500058,78.818940517952,332.439964495813,2400.50583622853,101.40981312354,100.288379381716,4227.42537363936,2302279019374.01,214355909473.188,248337235227.992,188881007864.045,239756595102.159,407104177951.89,2811296094219.89,144428921717.438,64144426678.5606,1258621454669.57,259921265386.753,807028080155.418,1684938903232.84,167479336362.461,182555372722.125,151108517750.834,184229393540.14,308770674595.236,1849394171929.27,102696993356,52051227919.8444,962802647271.52,195368509220.911,617332665318.758,131.101955141912
"137","2015m1",57.2355569661276,31307.698552554,66.4302080994614,386.180859857766,511.477234689572,103.343732053113,101.3,113.133298214851,103.080356327797,126.069492080952,73.8155876735278,106.459833786411,151.878682681886,140.00479803569,193.140506961034,76.8324770325415,300.501419905687,2258.3761824886,100.856739195244,99.6710357876197,4135.44462966535,2119825319755.28,189004165372.648,227472907978.614,195795354611.206,174539995082.676,411624663887.657,3055602869574.64,150240284988.209,817328186930.414,315427998472.897,259038330991.907,736918031461.722,1566945943520.34,163703114053.444,164080765674.267,133431144867.375,124545201721.728,305018154200.412,2322681539831.39,116148488763,599513733577.13,240736002214.684,192290101945.743,542066457798.124,135.891323121433
"138","2015m2",63.1635601655439,31454.712656861,60.4086211206843,386.735963688211,520.686876705568,102.079737170193,102.1,110.823628291145,101.64655800662,125.370874297782,74.0081699741793,104.793227832754,150.434208711546,138.734969515595,190.992766323758,76.8162949729355,294.993652151871,2258.92771896786,99.7830357142857,99.4000212371849,4084.9778339666,2177674928979.96,167846612681.297,229148240290.074,205635987486.41,304996434846.22,419556583425.134,2644987738520.97,137029643348.965,516007922770.662,300857395222.878,253107057301.206,782021525751.553,1592253461407.99,164438877745.02,164188147669.499,151014563227.259,217296605185.239,307592381648.713,1760643740670.99,97948452351,333405766204.069,221436583283.391,188188313092.692,571600769759.812,138.749277847477
"139","2015m3",54.7716896833848,31451.3942839692,59.548757398041,377.227633007631,507.016555759422,101.12060262894,105.5,111.203910673562,101.471213046703,126.770553110256,75.4294461245495,104.03724734337,150.57323663727,138.367673341584,191.448843325647,77.6093238085925,294.260159685915,2278.03857817539,99.0879758308142,100.257842189548,4127.21409812783,2303534141397.4,247986872040.571,230465417236.602,214503935998.621,324588522034.704,426615287923.756,2245109880960.67,145399747094.94,175595502957.731,294823039183.232,254540277767.133,764743295311.83,1626795818796.78,187118576456.639,163891170997.456,155556221432.477,232563987376.921,308955474907.366,1708068193878.83,103659828842,123492898530.145,214124495569.329,186472225755.151,559989489287.969,140.202405005119
"140","2015m4",63.9681801928062,31846.1910366847,52.6483638994633,374.719207885644,504.695205526584,100.585898923016,102.7,110.900147032588,102.004735847429,123.072576008073,75.7667369140614,103.468878430621,148.173632600252,138.979411279961,185.766621469468,77.8372553433245,291.242280607124,2269.51962713205,97.7245253964536,99.588872347062,4078.95447125979,2319433159890.08,458358126475.526,230688786038.257,216616889118.738,298903021157.1,431249224567.178,2838081197287.07,147508491224.332,174073020784.309,288660671101.516,256104986320.056,1309044910850.38,1652107776246.68,199046237495.833,163652551633.737,147644989346.757,209099929791.86,308700117814.82,1809719737535.68,109059956310,124926881548.365,206207017128.91,183834427167.526,927483620771.93,141.003998842895
"141","2015m5",63.2927677070516,32045.5382528145,53.9218884762747,370.695427923475,504.904360331937,100.447405027414,98.8,111.075201167368,101.957811274086,123.481338145289,74.5981344522064,102.525642444875,148.251160151873,139.380956653693,186.172867782783,76.3962567791767,292.093579158254,2285.14138623205,97.8786422166684,100.090026975007,4115.60105687315,2103626576811.74,215562797417.396,231120715875.868,205998469349.834,287489209243.6,433944904559.897,2281366485552.28,147584696692.468,176905727643.218,289482431796.113,254274660681.208,774453737093.534,1458702440556.12,185321863204.104,163619923333.002,142050386545.304,199856148824.57,308280123034.042,1719704880307.56,102500591905,132820186824.547,205554653317.157,181267046790.543,548214697390.671,141.671805331417
"142","2015m6",60.0393241606448,32284.3424970814,56.9922456714593,372.410081901789,510.095498323649,100.362991453411,100.7,111.10786832547,102.064594036592,124.076483040856,74.4751968938947,102.623991251504,147.012281660046,139.247935173054,184.25357154766,76.4930898568028,290.858616158374,2282.32036621568,97.3915043955277,100.251368700794,4162.29000665945,2214028185113.25,189063842252.851,232140415679.904,208295532258.942,282759290170.35,444075790014.266,2296954343693.35,142730100802.929,177038727104.157,286757516218.274,256971954963.55,799108655021.352,1537431277477.38,124787129829.192,163295307480.721,145935014484.852,203104835365.656,311584592548.477,1721996933507.79,103925897661,131497563008.628,200828584852.183,179888710620.834,564421470090.835,142.24409727073
"143","2015m7",48.799743320554,32677.819464726,59.5243504251035,358.997924879902,488.790534524154,100.778318643541,101.5,111.186367815707,102.422290551562,123.63142394354,74.7967273360468,101.765002199724,147.938775368431,139.733172579007,185.5147357971,76.7281008438295,290.415235569017,2292.09411695049,98.0661389302528,99.4872784902365,4177.67013031075,2263038986712.13,162424452055.754,237259801840.642,212873529694.375,283039001223.913,447765347886.824,2578134912822.67,148548808349.958,177624515470.417,467976438887.351,255799497474.367,819586336665.354,1548470383566.07,119130323686.286,163925634682.536,155743146620.624,202252977801.305,312897653787.594,1746489752511.79,108064369851,128209301427.633,331873866012.781,177684414018.508,567187027926.621,143.325329180182
"144","2015m8",50.6403268374765,33208.3048203011,66.6414126136666,357.211306757502,494.215951254209,100.844782580643,100.1,111.667673029058,103.009471870035,126.079178088411,74.6910605978373,101.393476568022,148.160656692439,140.801136999027,184.866695092134,76.7036443238498,290.173894849974,2306.04619678066,97.2628720665664,99.4612580464667,4212.22517586196,2202999828701.96,207629701720.38,234468271718.793,219062153664.56,281218426998.191,448846563001.472,2343317337271.01,149895433725.177,180631898843.572,303917187464.688,252224554453.235,814746404631.359,1544847302990.6,137933188665.86,163040718462.249,133771054759,189835958595.566,307811867426.321,1703695074343.09,103823879285,140736897070.89,214814852318.972,175137189363.562,567242741878.507,144.420572401019
"145","2015m9",49.0945450073486,33382.5265827255,67.4052907328993,363.469536996658,506.238309499172,100.774276458808,98.9,111.764275899162,102.980196962803,126.020340738943,74.2451433159561,101.312040542412,149.147792402868,140.913991027955,187.067281106984,76.2503277608487,286.981559355756,2298.3633666102,97.3274966493206,100.290966748685,4225.67662823258,2219283752967.79,220092851214.744,236180595884.532,198587238122.01,237272177506.736,456174276897.111,2321426500778.02,146139057835.387,175864434079.801,289953477131.661,260037507615.592,802120640082.032,1574759520917.29,141029890187.139,162930880314.099,141192209931.928,164806642410.149,313910640496.917,1674424540837.04,101048990512,125440070360.702,182552970035.732,174960656741.704,554062160757.241,145.449829022801
"146","2015m10",50.4474348807439,34049.6180231734,65.2564694076714,355.550915558033,497.209860119675,100.701747900907,101.8,111.608303010387,103.367503386056,124.230066955094,74.1093942145693,100.391364402037,149.122397393845,141.515849128623,185.893885320279,76.1884170001013,287.702670148898,2315.38442559086,97.8490829568176,99.9695282056157,4227.50036719233,2230900389456.53,187752005309.299,236640740901.052,198078962357.227,259838372873.286,454523586466.445,2348293186086.34,149519146530.493,174896561406.875,287091959019.788,252525603987.46,804944161391.542,1530478411439.54,134736333429.348,162528695198.947,149458280918.018,176604613060.7,308223983513.046,1672644162451.81,105440040787,125068038577.217,192906801442.818,171381844496.376,543178000080.298,146.41506885204
"147","2015m11",47.5812218373211,34355.0925367854,63.7582889884409,354.182084786892,499.630279717614,100.699930907245,99.3,111.80303243335,103.1140980752,125.163472212383,73.4996106916721,100.480098378708,147.226783268069,140.783920565333,183.123580322097,75.9156721747118,286.928582373059,2320.92042697329,97.4241748587044,99.5850879707558,4170.32121887887,2120982678823.72,191914289499.844,239557194687.429,187254403491.308,248122839124.276,456770375152.749,2369485824887.69,144167799605.514,205817743197.792,291281937348.716,250978957276.426,834259015566.436,1368962992280.09,140729716015.812,162722113688.931,111796522637.683,174490929465.512,308624292729.185,1673886790520.16,98061442724,138211777974.439,197494269853.715,170024717166.525,566804772481.915,147.340814397362
"148","2015m12",41.6351262209059,34496.4858956836,70.5245230714448,361.850033824222,515.500983984097,100.705605018236,97.8,111.868011834792,103.361977954122,125.212515264329,72.4074235631537,100.645204842314,146.706098438137,140.883239202915,183.111367730105,74.8076493359022,287.048854662408,2353.7705665502,96.1968822765176,99.7777822596052,4196.2683185558,2178771940100.35,181905231355.02,240216940308.904,211165322365.324,237961385616.257,460936406879.136,1959895679831.56,216528584695.763,208763773280.632,314836818739.103,244587920053.963,820778374405.152,1407156921430.89,136200483689.535,161856153141.639,152821687024.269,163670019618.181,309919012580.6,1075908228182.62,124939672737,140118658160.797,215036076186.862,167186665701.394,549170590869.074,148.333869772723
"149","2016m1",40.1952628934142,34780.2532327835,72.3285798595415,353.526681886448,497.442126440853,100.48814197248,98.5,112.041953725507,103.447874444828,125.005148162748,75.3673506652953,99.9563210769517,148.281101569019,140.894501406561,184.795086977449,77.4158630535036,282.41273370101,2337.14515758735,97.7777363999501,99.7513183118011,4794.92588576321,2176121595112.71,202875867836.663,242683889859.86,214995404992.326,207632511165.744,474026273570.28,2421130673413.48,138468224203.626,207016556421.96,290610236253.814,248438168942.602,829352448683.382,1463100719516,148044391123.146,162460403922.255,153186202109.722,137511428802.5,318619172684.476,1647671224518.42,90049312417,132485864498.166,194820680764.068,167492013704.254,561056554780.306,149.400476584248
"150","2016m2",37.3236031532399,34805.7570476731,74.0614571574558,355.925806496489,494.376165953654,100.506552339262,98.8,112.029378472148,104.483732337889,125.408944655094,74.2384498320124,100.553336223912,148.536931165057,141.840872460045,185.180003301728,76.7315458465143,284.062993167453,2357.26788866515,97.0293798051531,100.702891889144,4887.86694338991,2118137570390.18,199006382118.137,243998500742.272,217260910873.759,188892876063.972,475020579906.95,2447357411789.96,148429544176.443,209833389907.173,297682883714.82,258175923277.566,838899751832.411,1314809228421.96,143745654947.913,162114984432.439,137017704296.503,115917535516.345,315711849106.464,1672388427920.9,107328382138,138331956276.008,201246495869.575,168834612731.01,558449433616.554,150.227499350102
"151","2016m3",39.812093550665,35163.2613433049,68.8812359408807,357.024974746861,507.154076502948,100.449148139004,103.1,112.139248535313,105.623439684197,124.142725704668,74.0360474468337,100.899168636413,148.835796895933,142.709314852821,184.441058961611,76.3333156962786,280.024209756861,2330.65928188392,98.8939911253919,99.2067353127192,4961.17919820487,2166735016839.49,159124520476.271,244377088031.005,207978427722.871,208832424739.852,477799389211.425,2825659883642.81,149533042919.327,557375355152.398,298781450065.089,251134171734.091,1069505445263.61,1441147455268.32,133115647641.396,162323781646.658,146168328396.284,139599949541.767,316834178348.102,1736359805160.9,103530525562,321737710909.401,201578387090.848,166865142010.684,687312921291.904,150.907406139372
"152","2016m4",44.4884156219263,35564.1479892001,65.4844390407,350.464072218045,498.142013034606,100.485523396085,101.9,112.255039198657,105.152919152405,125.440155231297,73.9598183214214,101.175956003493,149.287938597199,141.496209362526,186.834928367649,76.3631010860266,279.136307143839,2338.34272555369,99.8845524642868,99.7975203989611,5040.97932269773,2174578313169.32,392379153582.155,246582029884.496,202318064104.409,228462576051.029,480733671581.197,2500262011344.47,146719374845.393,214840469342.735,318305661798.479,251180938054.4,839244126623.432,1480222884158.68,155924847926.949,162558409444.397,142674124063.288,144951430705.237,316912380717.742,1660598403148.7,99045752908,156598318930.994,219116038473.752,166344061521.526,547858195663.069,151.629674662055
"153","2016m5",47.6227873408,35813.3231841697,67.2927292853243,345.836587221365,490.782712414942,100.441662677009,100.9,112.162164920117,103.989489718625,123.661729508522,74.3953452301017,101.713736020127,148.754351366193,141.013730021912,185.406058932654,77.5368648697742,277.090816668452,2335.59641170442,100.283006695105,99.9679025264729,5018.1188457506,2148892544164.58,218689231710.233,248749903372.911,200930815886.036,237017575773.223,487915307789.182,2493308183028.32,163804280770.268,210584011716.691,308910854062.105,258325705903.66,846199647310.706,1370273052115.85,144664809931.848,162875160341.157,125542335335.043,149669797082.616,320198921389.109,1684217021362.52,110178863586,134813450492.971,209188488405.424,167798581260.181,563991199890.791,152.319248795385
"154","2016m6",46.6394365205902,36157.0111832622,66.0553225749196,344.854572480599,491.701314791825,100.5501427559,102.6,112.759031043242,104.26383205955,126.582702430549,75.4336016082057,100.952319375333,149.550683339655,141.130409111538,186.759528720742,77.5101017754386,276.651033755588,2347.35514185278,98.8270585034905,99.6187801294632,5107.11925707126,2259147702121.63,223309553641.44,250026299000.887,207356201813.487,251547143437.879,489478190894.382,2515309119311.3,155002827944.249,214381571841.968,316308965673.025,256749375557.405,850666759340.927,1476378436947.74,148337401043.923,163181338824.337,144129824803.937,171693116151.745,320275865809.986,1689976285520.9,104859220175,147851298222.054,215028280342.284,166947005319.31,558051946922.234,153.14214843936
"155","2016m7",40.2205901186776,36595.8241433177,67.579219174222,349.941237454674,508.281801460352,100.464516504684,100.6,112.975625251275,105.356327394165,126.931606209348,75.382858210704,101.472219197188,149.028669106123,141.394163303998,185.348592335077,77.2355418072875,277.361737319608,2368.96379570249,99.7958527343145,100.646946554053,5128.53686315318,2268251496704.19,236525038595.569,249727358786.423,198760983204.262,262854374845.108,494481306936.775,2517468929346.27,152390261547.987,215467645946.503,309452815905.026,256510510353.637,836061207548.725,1493146136275.16,155919197627.108,163064707823.851,145996711658.494,177397194506.171,321095529790.603,1661750832849.41,95808969820,148490933954.513,208551725054.654,167004791852.326,547020062365.239,153.79921458138
"156","2016m8",44.4907549303924,37005.2828278141,65.1333212657568,349.480640795599,507.311974385152,100.432414506116,98.7,112.939424689207,105.275330260557,125.120162187019,75.7464411887215,101.471565809676,148.663886267553,140.860353388012,185.217703642711,77.3523169907149,276.906454413914,2379.79997007002,100.914648020397,100.308952869479,5189.34149986676,2299529057004.28,204990759706.511,253412405530.437,311354472826.255,255629591279.103,502894511104.828,2538002996417.55,154382559012.966,214753454175.725,311922002389.605,259172021517.522,863801880958.878,1476728568511.39,142529853148.721,163923741512.043,158319769502.146,161441824460.516,327746244206.951,1692983191067.1,105705235641,142032205523.277,209147863168.212,167638750761.78,564372387808.493,154.28292700251
"157","2016m9",50.6445147808478,37347.8916714075,64.3228381965147,344.530256437286,503.653555257381,100.368576543157,100.6,113.089844354258,105.78006657907,124.738510893212,75.9092196208024,101.215710889202,148.663132061244,141.411224114612,184.242202948872,77.4339181220251,276.904529303727,2389.13030528474,99.4094308344185,99.6532272930071,5194.26996440523,2319693600043.17,219751212935.996,254588769473.221,217066040948.765,261674790108.315,506131786281.771,2575064299237.9,157383237173.728,219190505650.653,485264097708.23,255139125224.977,870372650592.267,1480147777336.25,152386424629.874,164355673494.75,140540412973.634,167172219082.578,326973208033.388,1701852448290.03,106031749105,151062789329.87,227324362315.987,166836636774.745,561443254426.329,154.748557122367
"158","2016m10",49.4574683172754,37497.810190827,63.7823629492583,348.900836124744,518.534660465148,100.395367202063,100.1,113.46356508954,105.834609870363,127.008673958959,75.7077469494636,101.90994323138,149.530857194796,141.298236406571,185.802643910411,77.354454933513,275.609913120438,2375.68162542637,99.3663945314458,100.11877397604,5208.17398247251,2352385414082.44,240976459928.483,256402935162.499,239271277440.783,268341882833.04,516258389042.898,2575965769325.11,149672083835.082,222783646984.68,317655818836.902,262697247296,870841007488.741,1540575175488.79,159087218433.174,164836491009.733,172520592145.066,173070252766.967,332470556643.936,1690129372966.12,91481613402,157248822278.769,213558510711.139,168475779577.044,568235339868.808,155.294371716739
"159","2016m11",54.6008657739975,37733.2485101846,62.3826556706516,350.420315642543,522.288585191287,100.301261522688,100.5,113.68724313777,106.047135402967,127.929929141728,77.1017580280635,101.47354425928,150.788032189567,141.423861941692,187.156573657441,78.154011456661,276.043333404897,2375.78547915801,101.619888809239,100.337168907482,5292.46535625004,2419052219139.17,226178686525.16,257578476034.13,226704158031.35,282261911986.943,528396336913.029,2612198391646.51,160756733164.736,222169364857.67,325258156863.854,263741406165.582,889757750330.477,1574836900046.55,151942367918.454,165316354744.62,146174611308.936,191962936553.352,340593977236.467,1709190723519.28,107985889623,148171094754.144,220050197091.585,168852914763.994,576496501281.39,155.718044289308
"160","2016m12",60.7843331007609,37221.6286211798,58.7150383921085,344.828040948542,517.539460606723,100.306637251042,100.9,113.668729089556,105.629081077562,124.861074516786,77.9212610767685,101.331257468688,151.905844015196,141.961173013499,188.104025692235,78.3852765736873,274.425959735297,2378.50838773766,100.154952739612,100.084230721199,5295.77226280511,3081455869524.62,231116412634.223,259822444721.173,228297438316.936,276930555012.787,532758860429.002,2631374766290.06,157254395195.164,1063610691700.36,310829328160.049,267453912037.952,871890277579.382,1768430128905.41,159230767667.074,165911687002.001,142882432344.318,179600115350.205,339651343781.785,1665090282231.77,85296811561,670967450600.189,201993159438.722,169796597676.858,552127889391.133,156.174996033199
"161","2017m1",59.7745574503219,38083.8097684365,57.8219900354743,347.940783530001,521.483640018059,100.111314288241,103.3,113.926803878696,106.581241762959,126.474163749029,75.7861247245616,101.598775281077,NA,NA,NA,NA,276.734661017686,2423.49254336085,102.274724802257,100.47559158801,5396.25671168887,2462713457406.97,239015952274.412,260325463062.032,238017450376.472,339672648862.078,527009606922.262,3061954810827.2,157374810144.368,223844795967.947,320236294801.046,267006691538.442,1287110364655.61,1608832923986.34,164229459819.719,166328532394.543,161701887157.869,214090876659.39,336988005022.224,1725129386426.35,101710718318,149924918224.344,214436339433.637,170063909655.314,840686500744.454,156.702213913604
"162","2017m2",57.1332106591862,38077.4699636852,57.2041810419233,346.29650568157,528.956394461726,100.126657499272,100.8,114.029347183691,107.348871936464,124.215661624347,76.4402402427359,84.5356560798647,NA,NA,NA,NA,276.69211025801,2422.16657958417,98.6732142857143,99.4443933464089,5398.86984748898,2453091035384.83,244266866458.749,262117806351.91,253080174897.679,378563134429.341,533434396297.619,2630274668535.75,156315350948.768,225447419086.538,322092504070.905,264297619336.052,889960611484.54,1613442389978.56,169215787613.19,167056824975.974,148801230879.395,235962835389.057,340037902840.919,1682851405719.55,97404233158,149027137154.758,214710064817.51,169618507397.515,574271627909.407,157.032114781035
"163","2017m3",53.2920293618004,38101.7907702547,57.4616381207018,345.994904813689,525.034211669512,100.073454885473,99.7,114.188165513271,107.154696335784,125.700837198456,76.2855194877472,84.4536818012607,NA,NA,NA,NA,279.077283390944,2441.98172952272,100.26987238936,100.696781330229,5450.42479295437,2540009021334.7,284715400874.3,264204145693.293,253092221182.795,334321591035.587,539983422382.411,2671909916318.36,155085689087.983,351998431791.539,332926907888.664,270512016614.674,1066508176510.09,1632901074534.52,176746135088.76,167592136626.504,154561243743.524,212963355796.698,343083034209.004,1679361154556.69,99662520868,162727620925.6,223455868864.659,170949872902.698,609935988556.64,157.262175457235
"164","2017m4",49.0186830710422,38184.119540603,57.9599142223175,349.30674667009,537.221025115334,100.381914650407,98.5,114.559982202215,107.98932745327,127.432674231781,76.6037867988145,84.4072529187055,NA,NA,NA,NA,279.05383537412,2451.71804613923,100.361040620135,100.418409201377,5404.99355484294,2400708216837.22,231228784991.334,265638844368.808,241341160596.432,330349938540.471,545401738791.682,2650992839023.97,163708515717.758,225478160144.27,321328189595.175,271607341524.033,891022520535.913,1496087386157.91,160971137986.346,168141721374.833,157053231947.323,203108420843.192,344722516395.032,1677481694912.92,102137998763,144427988939.229,211268442200.538,171354221657.949,571308436130.648,157.832033703301
"165","2017m5",49.0830306547593,38546.1920559569,57.5697917661774,352.137876936177,543.689211141141,100.433894935838,99.5,114.90504426505,109.421105187826,129.270962170101,77.1277818738316,84.4139784995097,NA,NA,NA,NA,278.876511177713,2461.5738754386,100.221416875998,100.159912768571,5478.38752472082,2595984540479.75,414817374598.064,267316213503.508,235846238745.461,333722434920.078,551390984449.507,2690104304743.53,150167421110.632,230126447349.697,330599290643.243,268507699145.287,931599047640.034,1688018396795,185524888756.178,168723520865.396,147889031038.539,203815856244.995,347993827291.595,1699006595450.92,96499909760,161480423232.848,219450820754.809,170854645117.214,595249933734.607,158.496329730452
